rep_date,wmo,lat,lon,VPD,WS,HDW
2026-06-02 21:00:00,0,51.11,-115.33,7.7400907160056125,1.9,14.706172360410664
2026-06-03 00:00:00,0,51.11,-115.33,7.838676933709229,1.8,14.109618480676613
2026-06-01 12:00:00,0,51.11,-115.33,5.3150394791996165,1.5,7.972559218799425
2026-06-01 15:00:00,0,51.11,-115.33,5.790957207892788,1.4,8.107340091049902
2026-06-01 18:00:00,0,51.11,-115.33,6.386283267852566,0.6,3.831769960711539
2026-06-01 21:00:00,0,51.11,-115.33,6.768702253509243,1.3,8.799312929562017
2026-06-02 00:00:00,0,51.11,-115.33,6.768702253509243,1.6,10.82992360561479
2026-06-02 03:00:00,0,51.11,-115.33,6.344986419056896,1.6,10.151978270491036
2026-06-02 06:00:00,0,51.11,-115.33,5.8674044986847225,0.2,1.1734808997369446
2026-06-02 09:00:00,0,51.11,-115.33,5.677927356140016,1.2,6.813512827368019
2026-06-02 12:00:00,0,51.11,-115.33,4.147679602584052,1.0,4.147679602584052
2026-06-02 15:00:00,0,51.11,-115.33,4.6973216067399335,0.5,2.3486608033699667
2026-06-02 18:00:00,0,51.11,-115.33,7.1710656468419405,1.2,8.605278776210328
2026-06-02 21:00:00,1,49.5,-115.066,11.317488536817507,0.6,6.790493122090504
2026-06-03 00:00:00,1,49.5,-115.066,9.28137292577769,1.5,13.922059388666536
2026-06-01 12:00:00,1,49.5,-115.066,5.640684084573461,1.1,6.204752493030808
2026-06-01 15:00:00,1,49.5,-115.066,6.222499120376504,1.1,6.844749032414155
2026-06-01 18:00:00,1,49.5,-115.066,8.681271077003446,1.2,10.417525292404134
2026-06-01 21:00:00,1,49.5,-115.066,9.372953061296622,1.1,10.310248367426285
2026-06-02 00:00:00,1,49.5,-115.066,7.498362449037302,1.1,8.248198693941033
2026-06-02 03:00:00,1,49.5,-115.066,6.989719906813432,0.7,4.892803934769402
2026-06-02 06:00:00,1,49.5,-115.066,6.344986419056896,1.3,8.248482344773965
2026-06-02 09:00:00,1,49.5,-115.066,6.022963686979866,0.6,3.613778212187919
2026-06-02 12:00:00,1,49.5,-115.066,5.90595959072915,0.4,2.3623838362916603
2026-06-02 15:00:00,1,49.5,-115.066,6.856362426174018,1.1,7.54199866879142
2026-06-02 18:00:00,1,49.5,-115.066,10.176332233545299,0.8,8.14106578683624
2026-06-02 21:00:00,2,52.04,-118.571,13.496868462804901,1.3,17.54592900164637
2026-06-03 00:00:00,2,52.04,-118.571,11.530080483165522,1.5,17.295120724748283
2026-06-01 12:00:00,2,52.04,-118.571,7.609965889347271,0.5,3.8049829446736356
2026-06-01 15:00:00,2,52.04,-118.571,7.528704608724831,0.6,4.517222765234898
2026-06-01 18:00:00,2,52.04,-118.571,10.894913433107812,1.4,15.252878806350935
2026-06-01 21:00:00,2,52.04,-118.571,9.860476500449188,1.7,16.76281005076362
2026-06-02 00:00:00,2,52.04,-118.571,9.73655900011445,1.4,13.63118260016023
2026-06-02 03:00:00,2,52.04,-118.571,8.849854562406389,1.3,11.504810931128306
2026-06-02 06:00:00,2,52.04,-118.571,7.727667511934538,1.0,7.727667511934538
2026-06-02 09:00:00,2,52.04,-118.571,8.686435811839178,0.7,6.080505068287424
2026-06-02 12:00:00,2,52.04,-118.571,8.350261792604197,0.9,7.515235613343777
2026-06-02 15:00:00,2,52.04,-118.571,9.830759634308095,0.8,7.864607707446476
2026-06-02 18:00:00,2,52.04,-118.571,12.13495415223178,1.4,16.988935813124492
2026-06-02 21:00:00,3,60.0,-136.767,11.105309247375224,5.2,57.74760808635117
2026-06-03 00:00:00,3,60.0,-136.767,11.683870800137338,5.2,60.75612816071416
2026-06-01 12:00:00,3,60.0,-136.767,3.951116177512616,3.3,13.038683385791632
2026-06-01 15:00:00,3,60.0,-136.767,3.6354333495549183,2.9,10.542756713709263
2026-06-01 18:00:00,3,60.0,-136.767,4.618700033210128,2.9,13.39423009630937
2026-06-01 21:00:00,3,60.0,-136.767,6.86731186741488,4.8,32.963096963591425
2026-06-02 00:00:00,3,60.0,-136.767,7.430921365672046,4.8,35.66842255522582
2026-06-02 03:00:00,3,60.0,-136.767,7.238696509865981,4.2,30.40252534143712
2026-06-02 06:00:00,3,60.0,-136.767,6.011175855959946,3.8,22.842468252647794
2026-06-02 09:00:00,3,60.0,-136.767,5.2147517171609525,4.0,20.85900686864381
